date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-10-03,128.38,129.09,127.8,128.77,13156943,13156943,0.5,0.39,128.3527,"Oct 3, 16",0.8592261045336413
2016-10-04,129.17,129.2765,127.5499,128.19,14307548,14307548,-0.58,-0.45,128.2138,"Oct 4, 16",0.8508518625469245
2016-10-05,128.25,128.8,127.83,128.47,12386753,12386753,0.28,0.218,128.3023,"Oct 5, 16",0.8548946000577532
2016-10-06,128.43,129.06,128.08,128.74,11682729,11682729,0.27,0.21,128.7047,"Oct 6, 16",0.8587929540860525
2016-10-07,129.04,129.25,128.33,128.99,12804420,12804420,0.25,0.194,128.8525,"Oct 7, 16",0.8624025411492925
2016-10-10,129.68,130.7,129.2,130.24,15138720,15138720,1.25,0.969,130.1794,"Oct 10, 16",0.8804504764654923
2016-10-11,130.23,130.64,128.23,128.88,17537928,17537928,-1.36,-1.044,129.2462,"Oct 11, 16",0.8608143228414668
2016-10-12,129.01,129.66,128.46,129.05,11072991,11072991,0.17,0.132,129.0677,"Oct 12, 16",0.8632688420444702
2016-10-13,128.21,128.25,126.75,127.82,17139306,17139306,-1.23,-0.953,127.4734,"Oct 13, 16",0.8455096736933293
2016-10-14,128.49,128.95,127.58,127.88,13345292,13345292,0.06,0.047,128.2333,"Oct 14, 16",0.8463759745885069
2016-10-17,128.2,128.47,127.32,127.54,11351681,11351681,-0.34,-0.266,127.8161,"Oct 17, 16",0.8414669361825007
2016-10-18,128.68,129.39,128.01,128.57,13503967,13503967,1.03,0.808,128.779,"Oct 18, 16",0.8563384348830492
2016-10-19,128.74,130.47,128.6,130.11,16752321,16752321,1.54,1.198,130.0005,"Oct 19, 16",0.8785734911926076
2016-10-20,130.07,130.66,129.5,130,13167503,13167503,-0.11,-0.085,130.1028,"Oct 20, 16",0.8769852728847819
2016-10-21,129.78,132.13,129.7,132.07,19088794,19088794,2.07,1.592,130.9961,"Oct 21, 16",0.9068726537684086
2016-10-24,132.72,133.405,132.15,133.28,17470227,17470227,1.21,0.916,133.0191,"Oct 24, 16",0.9243430551544902
2016-10-25,133.5,133.5,132.22,132.29,13336787,13336787,-0.99,-0.743,132.651,"Oct 25, 16",0.9100490903840598
2016-10-26,131.64,132.26,130.935,131.04,13084731,13084731,-1.25,-0.945,131.4798,"Oct 26, 16",0.8920011550678599
2016-10-27,131.74,131.8,129.27,129.69,16741393,16741393,-1.35,-1.03,130.2243,"Oct 27, 16",0.8725093849263642
2016-10-28,130.5,132.97,129.93,131.29,24545547,24545547,1.6,1.234,131.6565,"Oct 28, 16",0.8956107421310999
2016-10-31,132.01,132.12,130.8835,130.99,15668982,15668982,-0.3,-0.229,131.2508,"Oct 31, 16",0.8912792376552122
2016-11-01,131.41,131.94,128.65,129.5,22077779,22077779,-1.49,-1.137,129.9591,"Nov 1, 16",0.8697660987583019
2016-11-02,130.23,130.23,126.28,127.17,50190225,50190225,-2.33,-1.799,127.6728,"Nov 2, 16",0.8361247473289055
2016-11-03,122,123.28,119.5,120,63766259,63766259,-7.17,-5.638,120.761,"Nov 3, 16",0.7326017903551832
2016-11-04,119.59,121.93,119.25,120.75,30545466,30545466,0.75,0.625,120.8916,"Nov 4, 16",0.7434305515449031
2016-11-07,122.83,123.2089,121.35,122.15,23008880,23008880,1.4,1.159,122.1651,"Nov 7, 16",0.763644239099047
2016-11-08,122.03,124.61,121.54,124.22,19460768,19460768,2.07,1.695,123.1311,"Nov 8, 16",0.7935316199826739
2016-11-09,121.5,123.81,120.51,123.18,31916020,31916020,-1.04,-0.837,122.481,"Nov 9, 16",0.7785157377995957
2016-11-10,123.93,124.18,115.27,120.8,67846704,67846704,-2.38,-1.932,119.0683,"Nov 10, 16",0.744152468957551
2016-11-11,119.53,120.7,118.15,119.02,32840137,32840137,-1.78,-1.474,118.9963,"Nov 11, 16",0.7184522090672825
