date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-07-11,96.19,96.869,94.3,94.67,13276161,13276161,-2.39,-2.462,95.4414,"Jul 11, 16",0.892105799633051
2016-07-12,95.07,96.72,94.09,95.97,11617410,11617410,1.3,1.373,95.6718,"Jul 12, 16",0.9180880277889923
2016-07-13,96.26,96.72,94.8,96.43,8768863,8768863,0.46,0.479,96.0086,"Jul 13, 16",0.9272817392903256
2016-07-14,97,98.27,96.8,98.02,9885009,9885009,1.59,1.649,97.7382,"Jul 14, 16",0.9590600029579768
2016-07-15,98.52,98.7,97.41,98.39,9041865,9041865,0.37,0.377,98.1723,"Jul 15, 16",0.9664549448177447
2016-07-18,98.43,99.84,97.24,98.81,28669659,28669659,0.42,0.427,98.8072,"Jul 18, 16",0.9748492031450489
2016-07-19,85.43,86.75,84.5,85.84,55681209,55681209,-12.97,-13.126,85.3442,"Jul 19, 16",0.7156265114661573
2016-07-20,86.67,88.49,85.82,87.91,23525141,23525141,2.07,2.411,87.4928,"Jul 20, 16",0.756998213222156
2016-07-21,88.3,88.38,85.21,85.99,16083996,16083996,-1.92,-2.184,86.4582,"Jul 21, 16",0.7186244608687657
2016-07-22,86.48,86.5,85.11,85.89,11363917,11363917,-0.1,-0.116,85.8527,"Jul 22, 16",0.7166258279336934
2016-07-25,85.73,87.87,85.01,87.66,14135027,14135027,1.77,2.061,87.096,"Jul 25, 16",0.752001630884475
2016-07-26,91.03,93.1,90.9,91.41,19577623,19577623,3.75,4.278,91.8389,"Jul 26, 16",0.8269503659496904
2016-07-27,91.5,92.06,90.1,92.04,8727517,8727517,0.63,0.689,91.1117,"Jul 27, 16",0.8395417534406467
2016-07-28,91.92,92.21,90.68,91.65,6227698,6227698,-0.39,-0.424,91.4297,"Jul 28, 16",0.8317470849938644
2016-07-29,91.19,91.749,90.59,91.25,6960222,6960222,-0.4,-0.436,91.1879,"Jul 29, 16",0.8237525532535747
2016-08-01,91.23,94.67,90.5,94.37,10666945,10666945,3.12,3.419,93.2589,"Aug 1, 16",0.8861099008278339
2016-08-02,94,94.08,92.18,93.56,9836233,9836233,-0.81,-0.858,93.3691,"Aug 2, 16",0.8699209740537474
2016-08-03,93.28,94.67,92.55,93.1,7030916,7030916,-0.46,-0.492,93.313,"Aug 3, 16",0.860727262552414
2016-08-04,93.2,93.7319,91.82,93.44,6043394,6043394,0.34,0.365,92.8976,"Aug 4, 16",0.8675226145316604
2016-08-05,93.77,97.74,93.56,97.03,18364801,18364801,3.59,3.842,96.5954,"Aug 5, 16",0.93927353690076
2016-08-08,95.91,95.93,94,95.11,10135401,10135401,-1.92,-1.979,94.7341,"Aug 8, 16",0.9008997845473696
2016-08-09,95.12,95.81,93.48,93.99,9175413,9175413,-1.12,-1.178,94.2694,"Aug 9, 16",0.8785150956745585
2016-08-10,94.4,94.75,92.95,93.93,6511142,6511142,-0.06,-0.064,93.6492,"Aug 10, 16",0.8773159159135153
2016-08-11,94.6,96.33,94.37,95.89,8547659,8547659,1.96,2.087,95.7202,"Aug 11, 16",0.9164891214409344
2016-08-12,95.53,96.83,95.08,96.59,6592923,6592923,0.7,0.73,96.2295,"Aug 12, 16",0.9304795519864414
2016-08-15,96.83,96.91,95.24,95.31,7304620,7304620,-1.28,-1.325,95.7546,"Aug 15, 16",0.9048970504175146
2016-08-16,95.19,95.61,94.4,95.12,6311339,6311339,-0.19,-0.199,94.9944,"Aug 16, 16",0.901099647840877
