date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-10-08,1160,1175.86,1135.4,1155.92,2309539,2309539,-11.91,-1.02,1153.74,"Oct 8, 18",0.01068462009268167
2018-10-09,1151.31,1161.55,1144.17,1145.17,1684728,1684728,-10.75,-0.93,1151.32,"Oct 9, 18",0.0012853020897088635
2018-10-10,1136.4,1137.02,1091.51,1092.16,2949006,2949006,-53.01,-4.629,1111.42,"Oct 10, 18",-0.045064265104485406
2018-10-11,1079.04,1116.06,1075.89,1090.74,3384775,3384775,-1.42,-0.13,1095.36,"Oct 11, 18",-0.04630584943604095
2018-10-12,1119.64,1125.83,1095.03,1120.54,2468920,2468920,29.8,2.732,1114.11,"Oct 12, 18",-0.0202500655766373
2018-10-15,1118,1121.8,1098.22,1102.44,1503956,1503956,-18.1,-1.615,1108.38,"Oct 15, 18",-0.036075894028154226
2018-10-16,1113.48,1136.37,1111.75,1133.08,1918879,1918879,30.64,2.779,1127.01,"Oct 16, 18",-0.00928565183177417
2018-10-17,1140,1147,1114,1127.59,1782614,1782614,-5.49,-0.485,1125.1,"Oct 17, 18",-0.014085861677013313
2018-10-18,1130,1132.35,1086.34,1097.91,2307596,2307596,-29.68,-2.632,1102.1,"Oct 18, 18",-0.04003672291684879
2018-10-19,1103.71,1120.95,1097.03,1105.18,2064289,2064289,7.27,0.662,1107.28,"Oct 19, 18",-0.03368016088134999
2018-10-22,1112.51,1121.69,1100,1111.37,1355842,1355842,6.19,0.56,1112.41,"Oct 22, 18",-0.028267902421963937
2018-10-23,1091.29,1118,1079.01,1114.91,1884255,1884255,3.54,0.319,1102.35,"Oct 23, 18",-0.025172685144705748
2018-10-24,1115,1116.62,1055.06,1057.12,2464295,2464295,-57.79,-5.183,1080.39,"Oct 24, 18",-0.07570167001836159
2018-10-25,1080.3,1117.82,1075.55,1103.59,3647814,3647814,46.47,4.396,1101.13,"Oct 25, 18",-0.03507038559062702
2018-10-26,1048.33,1117,1042.23,1083.75,5321883,5321883,-19.84,-1.798,1074.57,"Oct 26, 18",-0.05241759202588095
2018-10-29,1096.54,1108.83,1007.2,1034.73,4064452,4064452,-49.02,-4.523,1052.54,"Oct 29, 18",-0.09527848211943693
2018-10-30,1020.01,1050.9,1013.97,1049.51,2988418,2988418,14.78,1.428,1037.12,"Oct 30, 18",-0.08235551280930319
2018-10-31,1068.2,1108,1068.2,1090.58,3545821,3545821,41.07,3.913,1091.95,"Oct 31, 18",-0.04644574626213178
2018-11-01,1091.4,1099.9,1077.82,1085.98,2006575,2006575,-4.6,-0.422,1088.44,"Nov 1, 18",-0.050467780012241
2018-11-02,1089,1098,1067.66,1071.49,2172215,2172215,-14.49,-1.334,1076.73,"Nov 2, 18",-0.06313718632508528
2018-11-05,1072.53,1073.35,1034,1055.73,2267870,2267870,-15.76,-1.471,1049.72,"Nov 5, 18",-0.07691702369502494
2018-11-06,1055.02,1079.82,1053.61,1069.57,1433013,1433013,13.84,1.311,1068.23,"Nov 6, 18",-0.06481594823817444
2018-11-07,1083.49,1109.93,1080.59,1108.24,2169392,2169392,38.67,3.615,1099.6,"Nov 7, 18",-0.03100463408236429
2018-11-08,1107.3,1108.22,1084.36,1094.63,1685193,1685193,-13.61,-1.228,1093,"Nov 8, 18",-0.042904607851709305
2018-11-09,1084.02,1088.35,1064.26,1077.02,1743298,1743298,-17.61,-1.609,1075.91,"Nov 9, 18",-0.05830200227332348
2018-11-12,1073.13,1074.1,1040.35,1049.36,1700091,1700091,-27.66,-2.568,1053.71,"Nov 12, 18",-0.08248666608376334
2018-11-13,1054.81,1066.66,1040.4,1047.97,1287475,1287475,-1.39,-0.132,1052.77,"Nov 13, 18",-0.0837020197604267
2018-11-14,1060,1065.79,1041.11,1054.58,1733302,1733302,6.61,0.631,1054,"Nov 14, 18",-0.07792253213255235
2018-11-15,1051.46,1078.87,1041.29,1071.05,2079154,2079154,16.47,1.562,1061.49,"Nov 15, 18",-0.0635219025968349
2018-11-16,1065.23,1072.44,1054.9,1068.27,1768308,1768308,-2.78,-0.26,1065.87,"Nov 16, 18",-0.0659526099501618
2018-11-19,1063.39,1068,1022.87,1027.42,2284191,2284191,-40.85,-3.824,1037.28,"Nov 19, 18",-0.10167001836145839
2018-11-20,1007.29,1037.35,1002.21,1030.45,2722934,2722934,3.03,0.295,1023.48,"Nov 20, 18",-0.09902072221736469
2018-11-21,1045.31,1054.7,1039.45,1043.43,1485172,1485172,12.98,1.26,1047.64,"Nov 21, 18",-0.08767159220075192
2018-11-23,1033.5,1043,1028.52,1030.1,708859,708859,-13.33,-1.278,1034.34,"Nov 23, 18",-0.09932674652443835
2018-11-26,1044,1057,1039.77,1055.94,1577941,1577941,25.84,2.508,1050.64,"Nov 26, 18",-0.07673340911078079
2018-11-27,1051.34,1066.76,1045.5,1052.28,1652433,1652433,-3.66,-0.347,1055.58,"Nov 27, 18",-0.07993354900760695
2018-11-28,1057.46,1092.86,1042.95,1091.79,2302121,2302121,39.51,3.755,1073.38,"Nov 28, 18",-0.04538777651482039
2018-11-29,1083.53,1100.15,1082,1094.58,1550523,1550523,2.79,0.256,1092.35,"Nov 29, 18",-0.04294832560986283
2018-11-30,1095.63,1109.65,1083.18,1109.65,2983340,2983340,15.07,1.377,1100.05,"Nov 30, 18",-0.02977179330243941
2018-12-03,1132.16,1135,1111.73,1116.36,2876449,2876449,6.71,0.605,1121.75,"Dec 3, 18",-0.02390487015825841
2018-12-04,1112.99,1114.24,1060.78,1062.47,2281485,2281485,-53.89,-4.827,1082.04,"Dec 4, 18",-0.07102386989595175
2018-12-06,1045,1079.42,1042.48,1078.08,2371825,2371825,15.61,1.469,1063.4,"Dec 6, 18",-0.05737518580047225
2018-12-07,1072.23,1085.03,1039.37,1046.58,2134111,2134111,-31.5,-2.922,1054.78,"Dec 7, 18",-0.08491737343709024
2018-12-10,1042.94,1059.6,1033,1053.18,1682646,1682646,6.6,0.631,1049.58,"Dec 10, 18",-0.07914662936084636
2018-12-11,1066.94,1070.4,1050.1,1061.65,1692576,1692576,8.47,0.804,1061.37,"Dec 11, 18",-0.07174084112966683
2018-12-12,1077.08,1091.73,1071.97,1073.73,1447973,1447973,12.08,1.138,1080.68,"Dec 12, 18",-0.06117863075981466
2018-12-13,1075.67,1088.42,1064.99,1073.54,1249403,1249403,-0.19,-0.018,1074.99,"Dec 13, 18",-0.06134475824079748
2018-12-14,1060.02,1071.72,1049.37,1051.71,1817949,1817949,-21.83,-2.033,1055.63,"Dec 14, 18",-0.08043193145055522
2018-12-17,1047.01,1062.38,1016.63,1025.65,2496551,2496551,-26.06,-2.478,1034.72,"Dec 17, 18",-0.1032176270000874
